date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price
2026-07-31,Andhra Pradesh,Krishna,Ghantsala (HQ-Kodali) APMC,Paddy(Common),1001,Local,2200.0,2400.0,2300.0
2026-07-30,Andhra Pradesh,West Godavari,Tadepalligudem APMC,Paddy(Common),1001,FAQ,2445.0,2445.0,2445.0
2026-07-30,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-01,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-01,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,West Godavari,Tanuku APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-02,Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2369.0
2026-08-01,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-08-03,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-08-03,Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-02,Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,2349.0,2369.0,2359.0
2026-08-03,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2370.0,2370.0,2370.0
2026-08-05,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,4500.0,4000.0
2026-08-05,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-08-05,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-08-04,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-07-03,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-05,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-17,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-20,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-22,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-27,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-29,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-07-30,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-02,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-05,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-05,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-24,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-07-01,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2400.0,2600.0,2500.0
2026-07-03,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2400.0,2600.0,2500.0
2026-07-02,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-03,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-07-06,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-04,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1890.0,1890.0,1890.0
2026-07-06,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2369.0
2026-07-07,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-08,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-09,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-09,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2600.0,2900.0,2700.0
2026-07-11,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-14,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,200.0,2200.0,2100.0
2026-07-14,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-16,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-17,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-16,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2500.0,3300.0,2900.0
2026-07-19,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-21,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2900.0,3300.0,3000.0
2026-07-22,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-2,2400.0,2400.0,2400.0
2026-07-21,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,Local,2000.0,2200.0,2100.0
2026-07-22,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2799.9993,2933.3326,2933.3326
2026-07-22,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-25,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-2,2300.0,2300.0,2300.0
2026-07-25,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2500.0,3500.0,3000.0
2026-07-23,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2900.0,3300.0,3000.0
2026-07-27,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-07-28,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2450.0,2600.0,2525.0
2026-07-25,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-07-29,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2450.0,2600.0,2500.0
2026-07-30,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-30,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-07-26,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-07-31,Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,Local,2389.0,2410.0,2400.0
2026-07-28,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3500.0,3400.0
2026-07-29,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-07-30,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-29,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2100.0,2300.0,2200.0
2026-07-31,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2933.3326,3133.33255,3066.6659
2026-08-01,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-08-01,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3500.0,3400.0
2026-08-03,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-04,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-03,Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,Local,2389.0,2410.0,2400.0
2026-08-02,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,2340.0,2340.0,2340.0
2026-08-02,Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-08-05,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-05,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-08-05,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,2450.0,2480.0,2480.0
2026-08-05,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-08-05,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-08-04,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-08-04,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-08-05,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-08-05,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-05,Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),B P T,Local,2550.0,2550.0,2550.0
2026-08-05,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-07-27,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B. T.,Local,2400.0,2500.0,2450.0
2026-07-29,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2389.0,2389.0,2389.0
2026-07-31,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-25,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,1980.0,1980.0,1980.0
2026-07-27,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-31,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2000.0,2000.0,2000.0
2026-07-31,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-08-01,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-08-04,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,2369.0,2390.0,2375.0
2026-07-26,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Local,3200.0,3700.0,3400.0
2026-07-28,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-2,3000.0,3600.0,3300.0
2026-07-30,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2200.0,2400.0,2300.0
2026-07-23,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2200.0,2400.0,2300.0
2026-07-22,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2300.0,2300.0
2026-07-24,Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,2400.0,2400.0,2400.0
2026-07-31,Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,2410.0,2410.0,2410.0
2026-08-01,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-08-05,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2320.0,2400.0,2350.0
2026-08-04,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2320.0,2400.0,2350.0
2026-07-31,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-22,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-23,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-07-28,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-30,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-07-30,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-02,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-08-03,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-05,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-04,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-06,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-14,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-15,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-21,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-23,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-07-26,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-07-28,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-03,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2025-12-04,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2300.0,2300.0,2300.0
2025-12-31,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2000.0,2000.0,2000.0
2025-12-11,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-16,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-23,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-05,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-12,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-31,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-01-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-12,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-01,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),B P T,FAQ,2100.0,2100.0,2100.0
2026-01-11,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-22,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-29,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2400.0,2400.0,2400.0
2026-02-02,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2222.0,2222.0,2222.0
2026-02-09,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-03-17,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-03-27,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0
2026-03-31,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-03-10,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,3093.33256,3199.9992,3158.665877
2026-03-20,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-03-30,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-03-31,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2025-11-05,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Non-FAQ,2200.0,2400.0,2300.0
2025-11-14,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-29,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-13,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Local,2300.0,2300.0,2300.0
2025-11-03,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Non-FAQ,2100.0,2100.0,2100.0
2025-11-26,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,3400.0,3400.0,3400.0
2025-11-14,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-12,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-19,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-22,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-25,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-27,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-14,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-01,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-11-18,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2200.0,2400.0,2369.0
2025-11-21,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2369.0
2026-04-04,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-10,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-17,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-23,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-01,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-02,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-03,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-05,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-09,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-16,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-15,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-17,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-29,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-27,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Paddy,Local,2370.0,2420.0,2410.0
2026-04-07,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-23,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-23,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-25,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-30,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-04-05,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-08,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-01,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-10,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-14,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-16,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
