date,state,District,Market,commodity,variety,grade,modal_price,min_price,max_price,weighted_avg_modal_price,arrival_qty_mt,rainfall,msp_value,data_source
2026-02-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2510.58,2475.24,2539.25,2510.58,215.65,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-02,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2518.9,2475.8,2544.1,2518.9,123.91,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-03,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2510.13,2469.33,2544.56,2510.13,50.58,4.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-04,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2512.02,2468.84,2545.59,2512.02,43.59,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-05,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2518.46,2489.1,2548.14,2518.46,41.9,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-06,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2519.4,2483.91,2545.47,2519.4,50.76,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-07,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.82,2466.97,2542.41,2508.82,85.73,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-08,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2504.13,2476.91,2544.89,2504.13,34.48,11.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-09,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2513.12,2472.23,2552.43,2513.12,57.05,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-10,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2515.34,2486.68,2557.56,2515.34,16.97,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-11,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2506.21,2465.05,2531.4,2506.21,97.03,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-12,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2517.3,2480.06,2561.63,2517.3,66.38,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-13,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2515.33,2486.47,2547.16,2515.33,16.04,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-14,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2504.45,2469.98,2549.26,2504.45,99.24,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-15,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2518.17,2479.53,2548.22,2518.17,15.09,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-16,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2517.88,2480.2,2552.31,2517.88,91.98,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-17,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2524.59,2491.05,2556.67,2524.59,65.48,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-18,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2521.21,2478.22,2553.33,2521.21,77.67,4.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-19,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.76,2464.37,2541.61,2499.76,44.1,7.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-20,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2513.85,2478.73,2553.78,2513.85,10.06,9.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-21,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2512.96,2486.71,2557.8,2512.96,44.07,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-22,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.61,2459.17,2539.88,2502.61,22.66,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-23,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.52,2479.98,2542.79,2508.52,91.57,4.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-24,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2489.34,2453.77,2516.14,2489.34,70.81,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-25,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2488.61,2447.54,2533.54,2488.61,32.33,3.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-26,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2489.63,2460.32,2525.66,2489.63,35.2,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-27,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2505.95,2470.4,2544.96,2505.95,165.96,4.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-28,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2505.83,2476.02,2538.96,2505.83,133.38,10.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.65,2459.46,2535.6,2499.65,65.48,4.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-02,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2515.12,2478.83,2558.97,2515.12,145.94,4.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-03,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.77,2466.65,2537.1,2508.77,46.52,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-04,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2487.6,2444.71,2518.45,2487.6,111.05,9.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-05,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.54,2460.57,2526.58,2498.54,31.86,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-06,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2491.93,2452.42,2532.77,2491.93,35.93,8.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-07,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.3,2466.32,2528.54,2502.3,34.04,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-08,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.29,2465.6,2524.92,2498.29,116.75,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-09,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2491.02,2453.06,2521.99,2491.02,39.66,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-10,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2511.19,2468.02,2546.47,2511.19,150.44,0.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-11,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2497.66,2464.33,2530.79,2497.66,45.58,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-12,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.44,2462.15,2519.34,2493.44,74.56,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-13,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2494.32,2461.55,2538.47,2494.32,114.92,7.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-14,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.88,2475.17,2552.94,2508.88,14.18,4.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-15,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.81,2476.34,2533.4,2502.81,41.8,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-16,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.82,2458.85,2533.45,2493.82,114.11,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-17,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2486.79,2451.9,2523.36,2486.79,38.11,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-18,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2487.65,2450.88,2517.4,2487.65,22.7,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-19,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2490.11,2457.85,2520.35,2490.11,23.89,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-20,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2497.65,2460.39,2532.47,2497.65,84.45,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-21,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.28,2456.72,2532.66,2499.28,142.56,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-22,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2487.07,2442.96,2517.89,2487.07,95.08,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-23,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.94,2462.27,2540.09,2498.94,35.44,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-24,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2484.93,2459.08,2519.56,2484.93,126.79,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-25,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2486.97,2442.59,2525.07,2486.97,41.42,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-26,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2479.95,2440.83,2508.74,2479.95,33.32,7.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-27,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2479.41,2447.69,2515.08,2479.41,66.72,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-28,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.58,2455.64,2514.94,2483.58,134.54,13.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-29,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2490.44,2462.57,2525.97,2490.44,59.64,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-30,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2482.41,2454.06,2523.03,2482.41,69.41,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-31,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.08,2476.17,2542.46,2502.08,25.77,3.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2482.37,2439.33,2514.45,2482.37,25.42,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-02,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2491.05,2455.23,2529.94,2491.05,10.44,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-03,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.9,2460.9,2543.73,2499.9,25.31,6.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-04,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2489.84,2448.28,2527.35,2489.84,26.29,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-05,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2485.97,2445.14,2513.94,2485.97,70.72,5.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-06,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2489.85,2447.2,2528.44,2489.85,98.77,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-07,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.97,2439.62,2511.07,2483.97,38.31,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-08,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2480.27,2446.49,2522.71,2480.27,12.53,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-09,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.0,2448.99,2528.33,2493.0,62.01,8.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-10,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.26,2443.79,2515.96,2483.26,143.86,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-11,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2495.26,2468.85,2521.4,2495.26,83.15,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-12,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.99,2455.35,2526.61,2493.99,29.16,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-13,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2488.81,2450.08,2531.87,2488.81,114.38,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-14,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2495.12,2452.0,2520.54,2495.12,17.09,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-15,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2482.88,2450.42,2517.37,2482.88,27.7,6.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-16,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.4,2456.7,2537.02,2493.4,148.01,4.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-17,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.27,2468.03,2526.17,2493.27,38.62,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-18,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2484.55,2452.91,2518.11,2484.55,111.88,6.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-19,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.45,2457.21,2520.02,2483.45,51.94,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-20,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2489.46,2454.02,2523.72,2489.46,82.21,8.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-21,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.53,2461.18,2530.9,2502.53,31.23,6.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-22,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2484.89,2455.76,2510.26,2484.89,77.83,4.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-23,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.11,2447.56,2520.31,2483.11,59.06,6.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-24,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2496.13,2467.05,2539.55,2496.13,33.5,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-25,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2487.25,2459.84,2514.38,2487.25,43.13,3.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-26,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.65,2458.43,2522.87,2493.65,16.62,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-27,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.54,2471.96,2530.94,2498.54,84.73,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-28,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2471.52,2434.77,2512.69,2471.52,127.45,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-29,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2486.52,2460.89,2516.91,2486.52,37.06,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-04-30,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2485.04,2457.91,2527.68,2485.04,60.86,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2479.25,2443.25,2505.35,2479.25,38.45,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-02,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2471.68,2434.85,2515.5,2471.68,39.84,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-03,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2474.39,2448.81,2510.6,2474.39,10.0,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-04,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2488.06,2451.59,2526.24,2488.06,6.9,6.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-05,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.08,2441.31,2515.43,2483.08,129.3,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-06,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2481.06,2441.61,2521.7,2481.06,8.96,4.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-07,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2488.37,2460.75,2516.7,2488.37,70.4,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-08,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2482.24,2445.39,2508.22,2482.24,95.04,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-09,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.26,2459.81,2531.17,2498.26,65.97,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-10,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.15,2457.41,2525.22,2483.15,46.2,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-11,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2500.35,2458.24,2540.45,2500.35,133.43,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-12,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2488.27,2445.14,2523.61,2488.27,22.13,3.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-13,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.5,2441.49,2519.94,2483.5,19.4,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-14,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.15,2441.66,2510.75,2483.15,52.31,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-15,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2501.29,2461.39,2543.1,2501.29,58.48,7.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-16,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2495.0,2457.33,2535.74,2495.0,144.28,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-17,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2483.62,2445.05,2521.75,2483.62,42.27,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-18,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2490.92,2449.79,2525.24,2490.92,212.54,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-19,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2471.38,2433.13,2515.67,2471.38,151.49,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-20,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2479.89,2448.34,2522.47,2479.89,70.91,13.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-21,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2484.85,2452.33,2522.74,2484.85,136.63,3.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-22,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2484.97,2442.03,2517.41,2484.97,140.56,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-23,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2501.2,2475.86,2538.56,2501.2,13.53,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-24,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2476.53,2437.55,2513.04,2476.53,101.43,3.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-25,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2480.77,2436.67,2513.65,2480.77,64.88,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-26,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2496.18,2457.06,2527.31,2496.18,23.94,9.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-27,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2494.78,2449.9,2527.92,2494.78,51.15,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-28,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2490.52,2451.77,2527.0,2490.52,147.74,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-29,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2510.14,2484.45,2543.7,2510.14,97.99,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-30,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.07,2457.53,2529.34,2499.07,34.3,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-05-31,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2504.33,2473.64,2544.55,2504.33,172.08,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2494.57,2460.65,2530.2,2494.57,173.71,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-02,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2491.07,2459.83,2517.42,2491.07,91.62,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-03,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2491.62,2461.25,2523.99,2491.62,97.74,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-04,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2503.76,2470.13,2546.46,2503.76,156.41,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-05,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.99,2470.41,2543.09,2502.99,90.84,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-06,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2495.55,2457.88,2527.01,2495.55,34.83,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-07,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2501.56,2460.3,2545.32,2501.56,26.72,3.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-08,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2506.0,2475.06,2532.53,2506.0,10.51,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-09,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2494.3,2465.03,2538.52,2494.3,100.88,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-10,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2496.59,2458.25,2526.5,2496.59,62.36,7.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-11,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2503.44,2465.03,2528.62,2503.44,28.25,6.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-12,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2486.1,2443.08,2519.78,2486.1,3.06,13.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-13,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2504.69,2479.37,2536.87,2504.69,12.63,13.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-14,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2492.53,2450.47,2528.31,2492.53,104.63,5.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-15,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2509.64,2474.22,2550.58,2509.64,25.88,11.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-16,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2519.87,2482.44,2561.72,2519.87,24.3,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-17,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2497.7,2470.87,2530.72,2497.7,34.43,4.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-18,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2493.08,2459.43,2526.68,2493.08,71.39,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-19,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2503.04,2473.49,2531.0,2503.04,61.84,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-20,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.98,2472.9,2528.93,2502.98,69.71,6.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-21,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2511.01,2475.93,2548.83,2511.01,23.33,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-22,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.23,2466.98,2534.52,2508.23,75.88,5.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-23,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2504.63,2464.75,2544.31,2504.63,123.29,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-24,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.38,2471.56,2544.16,2508.38,1.74,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-25,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2499.34,2463.55,2528.31,2499.34,44.21,4.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-26,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2515.61,2482.06,2551.4,2515.61,37.18,8.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-27,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2522.6,2478.15,2551.26,2522.6,45.27,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-28,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2500.76,2464.56,2534.53,2500.76,24.12,6.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-29,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2498.39,2468.31,2539.38,2498.39,54.51,5.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-06-30,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2508.5,2478.9,2542.74,2508.5,34.31,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-07-01,Telangana,Suryapet,Suryapet,Paddy(Common),Common,FAQ,2502.65,2465.42,2530.62,2502.65,17.73,1.5,2320.0,Data.gov.in API Key + Open-Meteo
